Source,Target,Type,Id,Label,timeset,Weight,count
20643,6417,Directed,20643>6417,,,1,1
3668,6417,Directed,3668>6417,,,1,1
18133,6417,Directed,18133>6417,,,1,1
6104,6417,Directed,6104>6417,,,1,1
12506,6417,Directed,12506>6417,,,1,1
22878,6417,Directed,22878>6417,,,1,1
6495,6417,Directed,6495>6417,,,1,1
18656,6417,Directed,18656>6417,,,1,1
327,6417,Directed,327>6417,,,1,1
6115,6417,Directed,6115>6417,,,1,1
608,6417,Directed,608>6417,,,1,1
13289,6417,Directed,13289>6417,,,1,1
19290,6417,Directed,19290>6417,,,1,1
366,6417,Directed,366>6417,,,1,1
5999,6417,Directed,5999>6417,,,1,1
7664,6417,Directed,7664>6417,,,1,1
113,6417,Directed,113>6417,,,1,1
19539,6417,Directed,19539>6417,,,1,1
25,6417,Directed,25>6417,,,1,1
20214,6417,Directed,20214>6417,,,1,1
6520,6417,Directed,6520>6417,,,1,1
8571,6417,Directed,8571>6417,,,1,1
15740,6417,Directed,15740>6417,,,1,1
17965,6417,Directed,17965>6417,,,1,1
18069,6417,Directed,18069>6417,,,1,1
10433,6419,Directed,10433>6419,,,1,1
14962,6419,Directed,14962>6419,,,1,1
23404,6419,Directed,23404>6419,,,1,1
15720,6422,Directed,15720>6422,,,1,1
5554,6422,Directed,5554>6422,,,1,2
8290,6422,Directed,8290>6422,,,1,1
19274,6422,Directed,19274>6422,,,1,1
18569,6423,Directed,18569>6423,,,1,1
25836,6423,Directed,25836>6423,,,1,1
13262,6423,Directed,13262>6423,,,1,1
3410,6423,Directed,3410>6423,,,1,1
8091,6423,Directed,8091>6423,,,1,1
23166,6423,Directed,23166>6423,,,1,1
6097,6424,Directed,6097>6424,,,1,2
22898,6424,Directed,22898>6424,,,1,1
12482,6426,Directed,12482>6426,,,1,1
13443,6426,Directed,13443>6426,,,1,1
3237,6426,Directed,3237>6426,,,1,1
25510,6426,Directed,25510>6426,,,1,1
4044,6426,Directed,4044>6426,,,1,2
6058,6426,Directed,6058>6426,,,1,1
3468,6426,Directed,3468>6426,,,1,1
25725,6426,Directed,25725>6426,,,1,1
15454,6426,Directed,15454>6426,,,1,1
5973,6426,Directed,5973>6426,,,1,1
25494,6426,Directed,25494>6426,,,1,1
25513,6426,Directed,25513>6426,,,1,1
6197,6426,Directed,6197>6426,,,1,4
7897,6426,Directed,7897>6426,,,1,1
23227,6426,Directed,23227>6426,,,1,1
86,6426,Directed,86>6426,,,1,1
19517,6426,Directed,19517>6426,,,1,1
26014,6426,Directed,26014>6426,,,1,1
13277,6426,Directed,13277>6426,,,1,1
13688,6427,Directed,13688>6427,,,1,1
556,6427,Directed,556>6427,,,1,1
25753,6429,Directed,25753>6429,,,1,1
23591,6429,Directed,23591>6429,,,1,1
3436,6429,Directed,3436>6429,,,1,1
25881,6429,Directed,25881>6429,,,1,1
5796,6430,Directed,5796>6430,,,1,2
23195,6430,Directed,23195>6430,,,1,1
7772,6430,Directed,7772>6430,,,1,1
25649,6430,Directed,25649>6430,,,1,1
25823,6430,Directed,25823>6430,,,1,1
15524,6431,Directed,15524>6431,,,1,1
12006,6431,Directed,12006>6431,,,1,1
758,6431,Directed,758>6431,,,1,1
14903,6431,Directed,14903>6431,,,1,1
5690,6431,Directed,5690>6431,,,1,2
23642,6431,Directed,23642>6431,,,1,1
18691,6432,Directed,18691>6432,,,1,1
16005,6432,Directed,16005>6432,,,1,1
18054,6432,Directed,18054>6432,,,1,1
5896,6432,Directed,5896>6432,,,1,5
14860,6432,Directed,14860>6432,,,1,1
13709,6432,Directed,13709>6432,,,1,1
3471,6432,Directed,3471>6432,,,1,1
8593,6432,Directed,8593>6432,,,1,1
3602,6432,Directed,3602>6432,,,1,1
5571,6432,Directed,5571>6432,,,1,1
22894,6432,Directed,22894>6432,,,1,1
8087,6432,Directed,8087>6432,,,1,1
25752,6432,Directed,25752>6432,,,1,1
15513,6432,Directed,15513>6432,,,1,1
23578,6432,Directed,23578>6432,,,1,1
15003,6432,Directed,15003>6432,,,1,1
25500,6432,Directed,25500>6432,,,1,1
10778,6432,Directed,10778>6432,,,1,1
25759,6432,Directed,25759>6432,,,1,1
3322,6432,Directed,3322>6432,,,1,1
4003,6432,Directed,4003>6432,,,1,1
7845,6432,Directed,7845>6432,,,1,1
12454,6432,Directed,12454>6432,,,1,1
13479,6432,Directed,13479>6432,,,1,1
3694,6432,Directed,3694>6432,,,1,1
3756,6432,Directed,3756>6432,,,1,1
15858,6432,Directed,15858>6432,,,1,1
25498,6432,Directed,25498>6432,,,1,1
20317,6432,Directed,20317>6432,,,1,1
17969,6432,Directed,17969>6432,,,1,1
23603,6432,Directed,23603>6432,,,1,1
94,6432,Directed,94>6432,,,1,1
12507,6432,Directed,12507>6432,,,1,1
11960,6432,Directed,11960>6432,,,1,1
5689,6432,Directed,5689>6432,,,1,1
25882,6432,Directed,25882>6432,,,1,1
14395,6432,Directed,14395>6432,,,1,1
7997,6432,Directed,7997>6432,,,1,1
20401,6432,Directed,20401>6432,,,1,1
20742,6432,Directed,20742>6432,,,1,1
18627,6432,Directed,18627>6432,,,1,1
8317,6432,Directed,8317>6432,,,1,1
710,6432,Directed,710>6432,,,1,1
23111,6432,Directed,23111>6432,,,1,1
3836,6432,Directed,3836>6432,,,1,1
716,6432,Directed,716>6432,,,1,1
4042,6432,Directed,4042>6432,,,1,1
13643,6432,Directed,13643>6432,,,1,1
18636,6432,Directed,18636>6432,,,1,1
20429,6432,Directed,20429>6432,,,1,1
590,6432,Directed,590>6432,,,1,1
18833,6432,Directed,18833>6432,,,1,1
724,6432,Directed,724>6432,,,1,1
8314,6432,Directed,8314>6432,,,1,1
25987,6432,Directed,25987>6432,,,1,1
20570,6432,Directed,20570>6432,,,1,1
20699,6432,Directed,20699>6432,,,1,1
15581,6432,Directed,15581>6432,,,1,1
10590,6432,Directed,10590>6432,,,1,1
25501,6432,Directed,25501>6432,,,1,1
18656,6432,Directed,18656>6432,,,1,1
18658,6432,Directed,18658>6432,,,1,1
13883,6432,Directed,13883>6432,,,1,1
12005,6432,Directed,12005>6432,,,1,1
10726,6432,Directed,10726>6432,,,1,1
22929,6432,Directed,22929>6432,,,1,1
25704,6432,Directed,25704>6432,,,1,1
25705,6432,Directed,25705>6432,,,1,1
25836,6432,Directed,25836>6432,,,1,1
18194,6432,Directed,18194>6432,,,1,1
238,6432,Directed,238>6432,,,1,1
13501,6432,Directed,13501>6432,,,1,1
13298,6432,Directed,13298>6432,,,1,1
5876,6432,Directed,5876>6432,,,1,1
366,6432,Directed,366>6432,,,1,1
12535,6432,Directed,12535>6432,,,1,1
7928,6432,Directed,7928>6432,,,1,1
15482,6432,Directed,15482>6432,,,1,1
20603,6432,Directed,20603>6432,,,1,1
380,6432,Directed,380>6432,,,1,1
12413,6432,Directed,12413>6432,,,1,1
25880,6432,Directed,25880>6432,,,1,1
7876,6435,Directed,7876>6435,,,1,1
630,6435,Directed,630>6435,,,1,1
388,6435,Directed,388>6435,,,1,1
17963,6435,Directed,17963>6435,,,1,1
15533,6435,Directed,15533>6435,,,1,1
20211,6435,Directed,20211>6435,,,1,1
854,6435,Directed,854>6435,,,1,1
22934,6435,Directed,22934>6435,,,1,1
18195,6435,Directed,18195>6435,,,1,1
18688,6436,Directed,18688>6436,,,1,1
7843,6436,Directed,7843>6436,,,1,1
456,6436,Directed,456>6436,,,1,1
20297,6436,Directed,20297>6436,,,1,1
339,6436,Directed,339>6436,,,1,1
18136,6436,Directed,18136>6436,,,1,1
20178,6437,Directed,20178>6437,,,1,1
25728,6442,Directed,25728>6442,,,1,1
6246,6442,Directed,6246>6442,,,1,2
8457,6442,Directed,8457>6442,,,1,1
12155,6442,Directed,12155>6442,,,1,1
22844,6442,Directed,22844>6442,,,1,1
13471,6443,Directed,13471>6443,,,1,1
25987,6444,Directed,25987>6444,,,1,1
23529,6444,Directed,23529>6444,,,1,1
8651,6444,Directed,8651>6444,,,1,1
15853,6444,Directed,15853>6444,,,1,1
15570,6444,Directed,15570>6444,,,1,1
4051,6444,Directed,4051>6444,,,1,1
10967,6444,Directed,10967>6444,,,1,1
25818,6444,Directed,25818>6444,,,1,1
10909,6444,Directed,10909>6444,,,1,1
20680,6446,Directed,20680>6446,,,1,1
19445,6446,Directed,19445>6446,,,1,1
12144,6452,Directed,12144>6452,,,1,1
22842,6452,Directed,22842>6452,,,1,1
18099,6452,Directed,18099>6452,,,1,1
13709,6452,Directed,13709>6452,,,1,1
7887,6452,Directed,7887>6452,,,1,1
25809,6480,Directed,25809>6480,,,1,1
5746,6480,Directed,5746>6480,,,1,2
23443,6480,Directed,23443>6480,,,1,1
25502,6480,Directed,25502>6480,,,1,1
25504,6486,Directed,25504>6486,,,1,1
20449,6486,Directed,20449>6486,,,1,1
23749,6486,Directed,23749>6486,,,1,1
6211,6486,Directed,6211>6486,,,1,2
3365,6486,Directed,3365>6486,,,1,1
23096,6486,Directed,23096>6486,,,1,1
23608,6486,Directed,23608>6486,,,1,1
13593,6486,Directed,13593>6486,,,1,1
25887,6486,Directed,25887>6486,,,1,1
10778,6488,Directed,10778>6488,,,1,1
23117,6488,Directed,23117>6488,,,1,1
18795,6490,Directed,18795>6490,,,1,1
11012,6490,Directed,11012>6490,,,1,1
3333,6490,Directed,3333>6490,,,1,1
3718,6490,Directed,3718>6490,,,1,1
6024,6490,Directed,6024>6490,,,1,1
5777,6490,Directed,5777>6490,,,1,1
11029,6490,Directed,11029>6490,,,1,1
12195,6490,Directed,12195>6490,,,1,1
6022,6490,Directed,6022>6490,,,1,1
684,6490,Directed,684>6490,,,1,1
10928,6490,Directed,10928>6490,,,1,1
7944,6490,Directed,7944>6490,,,1,1
17972,6490,Directed,17972>6490,,,1,1
19270,6490,Directed,19270>6490,,,1,1
327,6490,Directed,327>6490,,,1,1
12491,6490,Directed,12491>6490,,,1,1
3670,6490,Directed,3670>6490,,,1,1
6234,6490,Directed,6234>6490,,,1,5
18012,6490,Directed,18012>6490,,,1,1
16105,6490,Directed,16105>6490,,,1,1
18027,6490,Directed,18027>6490,,,1,1
627,6490,Directed,627>6490,,,1,1
6386,6494,Directed,6386>6494,,,1,2
13827,6495,Directed,13827>6495,,,1,1
23300,6495,Directed,23300>6495,,,1,1
19077,6495,Directed,19077>6495,,,1,1
3976,6495,Directed,3976>6495,,,1,1
5933,6495,Directed,5933>6495,,,1,1
18064,6495,Directed,18064>6495,,,1,1
20227,6495,Directed,20227>6495,,,1,1
16020,6495,Directed,16020>6495,,,1,1
3995,6495,Directed,3995>6495,,,1,1
284,6495,Directed,284>6495,,,1,1
20262,6495,Directed,20262>6495,,,1,1
14889,6495,Directed,14889>6495,,,1,1
12330,6495,Directed,12330>6495,,,1,1
18733,6495,Directed,18733>6495,,,1,1
824,6495,Directed,824>6495,,,1,1
573,6495,Directed,573>6495,,,1,1
11838,6495,Directed,11838>6495,,,1,1
14951,6495,Directed,14951>6495,,,1,1
577,6495,Directed,577>6495,,,1,1
8258,6495,Directed,8258>6495,,,1,1
10435,6495,Directed,10435>6495,,,1,1
583,6495,Directed,583>6495,,,1,1
11979,6495,Directed,11979>6495,,,1,1
25677,6495,Directed,25677>6495,,,1,1
4052,6495,Directed,4052>6495,,,1,1
12505,6495,Directed,12505>6495,,,1,1
25487,6495,Directed,25487>6495,,,1,1
6365,6495,Directed,6365>6495,,,1,4
10591,6495,Directed,10591>6495,,,1,1
3425,6495,Directed,3425>6495,,,1,1
3686,6495,Directed,3686>6495,,,1,1
20583,6495,Directed,20583>6495,,,1,1
3687,6495,Directed,3687>6495,,,1,1
5870,6495,Directed,5870>6495,,,1,1
17981,6495,Directed,17981>6495,,,1,1
113,6495,Directed,113>6495,,,1,1
120,6495,Directed,120>6495,,,1,1
25940,6495,Directed,25940>6495,,,1,1
12426,6496,Directed,12426>6496,,,1,1
5548,6496,Directed,5548>6496,,,1,2
3718,6496,Directed,3718>6496,,,1,1
19270,6496,Directed,19270>6496,,,1,1
20645,6496,Directed,20645>6496,,,1,1
14849,6497,Directed,14849>6497,,,1,1
8588,6497,Directed,8588>6497,,,1,1
20110,6497,Directed,20110>6497,,,1,1
11024,6497,Directed,11024>6497,,,1,1
20501,6497,Directed,20501>6497,,,1,1
10651,6497,Directed,10651>6497,,,1,1
796,6497,Directed,796>6497,,,1,2
30,6497,Directed,30>6497,,,1,1
15013,6497,Directed,15013>6497,,,1,1
20316,6497,Directed,20316>6497,,,1,1
23216,6497,Directed,23216>6497,,,1,1
180,6497,Directed,180>6497,,,1,1
11070,6497,Directed,11070>6497,,,1,1
577,6497,Directed,577>6497,,,1,1
19653,6497,Directed,19653>6497,,,1,1
11975,6497,Directed,11975>6497,,,1,1
20304,6497,Directed,20304>6497,,,1,1
13148,6497,Directed,13148>6497,,,1,1
8547,6497,Directed,8547>6497,,,1,1
16101,6497,Directed,16101>6497,,,1,1
18023,6497,Directed,18023>6497,,,1,1
10487,6497,Directed,10487>6497,,,1,1
18940,6497,Directed,18940>6497,,,1,1
5757,6497,Directed,5757>6497,,,1,2
15487,6497,Directed,15487>6497,,,1,1
12296,6498,Directed,12296>6498,,,1,1
17934,6498,Directed,17934>6498,,,1,1
15,6498,Directed,15>6498,,,1,1
18,6498,Directed,18>6498,,,1,1
3611,6498,Directed,3611>6498,,,1,1
6490,6498,Directed,6490>6498,,,1,1
20514,6498,Directed,20514>6498,,,1,1
12328,6498,Directed,12328>6498,,,1,1
7731,6498,Directed,7731>6498,,,1,1
53,6498,Directed,53>6498,,,1,1
17977,6498,Directed,17977>6498,,,1,1
7738,6498,Directed,7738>6498,,,1,1
6207,6498,Directed,6207>6498,,,1,1
15938,6498,Directed,15938>6498,,,1,1
20551,6498,Directed,20551>6498,,,1,1
12361,6498,Directed,12361>6498,,,1,1
6219,6498,Directed,6219>6498,,,1,1
588,6498,Directed,588>6498,,,1,1
20045,6498,Directed,20045>6498,,,1,1
15444,6498,Directed,15444>6498,,,1,1
12373,6498,Directed,12373>6498,,,1,1
3670,6498,Directed,3670>6498,,,1,1
10681,6498,Directed,10681>6498,,,1,1
18009,6498,Directed,18009>6498,,,1,1
3675,6498,Directed,3675>6498,,,1,1
23133,6498,Directed,23133>6498,,,1,1
94,6498,Directed,94>6498,,,1,1
3167,6498,Directed,3167>6498,,,1,1
608,6498,Directed,608>6498,,,1,1
14945,6498,Directed,14945>6498,,,1,1
18021,6498,Directed,18021>6498,,,1,1
18022,6498,Directed,18022>6498,,,1,1
14440,6498,Directed,14440>6498,,,1,1
7787,6498,Directed,7787>6498,,,1,1
23660,6498,Directed,23660>6498,,,1,1
12306,6498,Directed,12306>6498,,,1,1
14964,6498,Directed,14964>6498,,,1,1
23159,6498,Directed,23159>6498,,,1,1
8321,6498,Directed,8321>6498,,,1,1
8323,6498,Directed,8323>6498,,,1,1
19082,6498,Directed,19082>6498,,,1,1
3723,6498,Directed,3723>6498,,,1,1
3215,6498,Directed,3215>6498,,,1,1
6294,6498,Directed,6294>6498,,,1,1
18587,6498,Directed,18587>6498,,,1,1
13235,6498,Directed,13235>6498,,,1,1
5796,6498,Directed,5796>6498,,,1,1
5803,6498,Directed,5803>6498,,,1,1
25791,6498,Directed,25791>6498,,,1,1
12491,6498,Directed,12491>6498,,,1,1
7890,6498,Directed,7890>6498,,,1,1
20692,6498,Directed,20692>6498,,,1,1
5846,6498,Directed,5846>6498,,,1,1
5848,6498,Directed,5848>6498,,,1,1
8419,6498,Directed,8419>6498,,,1,1
229,6498,Directed,229>6498,,,1,1
19174,6498,Directed,19174>6498,,,1,1
16105,6498,Directed,16105>6498,,,1,1
13551,6498,Directed,13551>6498,,,1,1
6386,6498,Directed,6386>6498,,,1,15
25843,6498,Directed,25843>6498,,,1,1
20213,6498,Directed,20213>6498,,,1,1
20217,6498,Directed,20217>6498,,,1,1
5884,6498,Directed,5884>6498,,,1,1
20221,6498,Directed,20221>6498,,,1,1
11009,6498,Directed,11009>6498,,,1,1
18694,6498,Directed,18694>6498,,,1,1
20231,6498,Directed,20231>6498,,,1,1
7944,6498,Directed,7944>6498,,,1,1
12504,6498,Directed,12504>6498,,,1,1
15639,6498,Directed,15639>6498,,,1,1
7968,6498,Directed,7968>6498,,,1,1
19233,6498,Directed,19233>6498,,,1,1
13602,6498,Directed,13602>6498,,,1,1
18733,6498,Directed,18733>6498,,,1,1
10544,6498,Directed,10544>6498,,,1,1
310,6498,Directed,310>6498,,,1,1
20284,6498,Directed,20284>6498,,,1,1
12606,6498,Directed,12606>6498,,,1,1
19270,6498,Directed,19270>6498,,,1,1
19279,6498,Directed,19279>6498,,,1,1
6030,6498,Directed,6030>6498,,,1,1
8022,6498,Directed,8022>6498,,,1,1
19290,6498,Directed,19290>6498,,,1,1
3425,6498,Directed,3425>6498,,,1,1
10600,6498,Directed,10600>6498,,,1,1
3946,6498,Directed,3946>6498,,,1,1
13165,6498,Directed,13165>6498,,,1,1
20849,6498,Directed,20849>6498,,,1,1
6006,6498,Directed,6006>6498,,,1,1
6520,6498,Directed,6520>6498,,,1,1
11839,6498,Directed,11839>6498,,,1,1
3968,6498,Directed,3968>6498,,,1,1
8587,6498,Directed,8587>6498,,,1,1
13710,6498,Directed,13710>6498,,,1,1
3992,6498,Directed,3992>6498,,,1,1
15771,6498,Directed,15771>6498,,,1,1
13212,6498,Directed,13212>6498,,,1,1
8078,6498,Directed,8078>6498,,,1,1
8616,6498,Directed,8616>6498,,,1,1
15789,6498,Directed,15789>6498,,,1,1
25523,6498,Directed,25523>6498,,,1,1
25529,6498,Directed,25529>6498,,,1,1
10682,6498,Directed,10682>6498,,,1,1
6081,6498,Directed,6081>6498,,,1,1
4035,6498,Directed,4035>6498,,,1,1
5582,6498,Directed,5582>6498,,,1,1
10713,6498,Directed,10713>6498,,,1,1
8168,6498,Directed,8168>6498,,,1,1
23292,6498,Directed,23292>6498,,,1,1
23531,6498,Directed,23531>6498,,,1,1
3668,6498,Directed,3668>6498,,,1,1
4090,6498,Directed,4090>6498,,,1,2
6143,6498,Directed,6143>6498,,,1,1
11874,6500,Directed,11874>6500,,,1,1
14931,6500,Directed,14931>6500,,,1,1
25680,6504,Directed,25680>6504,,,1,1
13155,6504,Directed,13155>6504,,,1,1
14884,6504,Directed,14884>6504,,,1,1
19237,6504,Directed,19237>6504,,,1,1
20447,6504,Directed,20447>6504,,,1,1
3495,6504,Directed,3495>6504,,,1,1
534,6504,Directed,534>6504,,,1,1
14891,6504,Directed,14891>6504,,,1,1
6513,6504,Directed,6513>6504,,,1,1
23152,6504,Directed,23152>6504,,,1,1
6512,6504,Directed,6512>6504,,,1,1
8278,6504,Directed,8278>6504,,,1,1
10455,6504,Directed,10455>6504,,,1,1
3711,6504,Directed,3711>6504,,,1,1
23739,6504,Directed,23739>6504,,,1,1
12382,6504,Directed,12382>6504,,,1,1
26015,6504,Directed,26015>6504,,,1,1
3663,6508,Directed,3663>6508,,,1,1
6504,6512,Directed,6504>6512,,,1,1
23152,6512,Directed,23152>6512,,,1,1
5719,6512,Directed,5719>6512,,,1,2
26015,6512,Directed,26015>6512,,,1,1
23087,6512,Directed,23087>6512,,,1,1
23106,6518,Directed,23106>6518,,,1,1
12427,6518,Directed,12427>6518,,,1,1
25878,6518,Directed,25878>6518,,,1,1
6564,6519,Directed,6564>6519,,,1,1
18538,6520,Directed,18538>6520,,,1,1
8321,6521,Directed,8321>6521,,,1,1
19334,6521,Directed,19334>6521,,,1,1
5510,6521,Directed,5510>6521,,,1,1
19337,6521,Directed,19337>6521,,,1,1
12302,6521,Directed,12302>6521,,,1,1
10928,6521,Directed,10928>6521,,,1,1
3250,6521,Directed,3250>6521,,,1,1
10713,6521,Directed,10713>6521,,,1,1
23066,6521,Directed,23066>6521,,,1,1
23067,6521,Directed,23067>6521,,,1,1
11036,6521,Directed,11036>6521,,,1,1
6141,6521,Directed,6141>6521,,,1,3
18195,6528,Directed,18195>6528,,,1,1
8355,6528,Directed,8355>6528,,,1,1
25728,6531,Directed,25728>6531,,,1,1
8310,6531,Directed,8310>6531,,,1,1
17960,6531,Directed,17960>6531,,,1,1
15543,6531,Directed,15543>6531,,,1,1
22829,6531,Directed,22829>6531,,,1,1
13267,6531,Directed,13267>6531,,,1,1
6326,6531,Directed,6326>6531,,,1,2
25879,6531,Directed,25879>6531,,,1,1
12133,6531,Directed,12133>6531,,,1,1
18181,6534,Directed,18181>6534,,,1,1
25766,6534,Directed,25766>6534,,,1,1
19433,6534,Directed,19433>6534,,,1,1
6571,6534,Directed,6571>6534,,,1,1
6572,6534,Directed,6572>6534,,,1,1
12239,6534,Directed,12239>6534,,,1,1
5490,6534,Directed,5490>6534,,,1,2
19258,6534,Directed,19258>6534,,,1,1
23387,6535,Directed,23387>6535,,,1,1
3442,6537,Directed,3442>6537,,,1,1
13840,6538,Directed,13840>6538,,,1,1
19991,6538,Directed,19991>6538,,,1,1
6177,6538,Directed,6177>6538,,,1,1
20514,6538,Directed,20514>6538,,,1,1
547,6538,Directed,547>6538,,,1,1
23593,6538,Directed,23593>6538,,,1,1
17972,6538,Directed,17972>6538,,,1,1
17978,6538,Directed,17978>6538,,,1,1
12383,6538,Directed,12383>6538,,,1,1
573,6538,Directed,573>6538,,,1,1
11839,6538,Directed,11839>6538,,,1,1
17988,6538,Directed,17988>6538,,,1,1
6219,6538,Directed,6219>6538,,,1,1
588,6538,Directed,588>6538,,,1,1
6221,6538,Directed,6221>6538,,,1,1
20558,6538,Directed,20558>6538,,,1,1
23632,6538,Directed,23632>6538,,,1,1
3666,6538,Directed,3666>6538,,,1,1
25685,6538,Directed,25685>6538,,,1,1
25529,6538,Directed,25529>6538,,,1,1
15453,6538,Directed,15453>6538,,,1,1
3167,6538,Directed,3167>6538,,,1,1
14945,6538,Directed,14945>6538,,,1,1
25709,6538,Directed,25709>6538,,,1,1
6254,6538,Directed,6254>6538,,,1,1
12402,6538,Directed,12402>6538,,,1,1
23159,6538,Directed,23159>6538,,,1,1
25791,6538,Directed,25791>6538,,,1,1
14976,6538,Directed,14976>6538,,,1,1
12420,6538,Directed,12420>6538,,,1,1
8215,6538,Directed,8215>6538,,,1,1
19088,6538,Directed,19088>6538,,,1,1
5779,6538,Directed,5779>6538,,,1,1
11927,6538,Directed,11927>6538,,,1,1
10905,6538,Directed,10905>6538,,,1,1
25761,6538,Directed,25761>6538,,,1,1
15013,6538,Directed,15013>6538,,,1,1
10411,6538,Directed,10411>6538,,,1,1
10928,6538,Directed,10928>6538,,,1,1
3250,6538,Directed,3250>6538,,,1,1
10932,6538,Directed,10932>6538,,,1,1
5815,6538,Directed,5815>6538,,,1,1
5820,6538,Directed,5820>6538,,,1,1
20159,6538,Directed,20159>6538,,,1,1
8384,6538,Directed,8384>6538,,,1,1
12491,6538,Directed,12491>6538,,,1,1
23755,6538,Directed,23755>6538,,,1,1
25804,6538,Directed,25804>6538,,,1,1
7890,6538,Directed,7890>6538,,,1,1
25635,6538,Directed,25635>6538,,,1,1
12505,6538,Directed,12505>6538,,,1,1
16093,6538,Directed,16093>6538,,,1,1
3297,6538,Directed,3297>6538,,,1,1
12520,6538,Directed,12520>6538,,,1,1
807,6538,Directed,807>6538,,,1,1
13552,6538,Directed,13552>6538,,,1,1
14889,6538,Directed,14889>6538,,,1,1
5880,6538,Directed,5880>6538,,,1,1
23292,6538,Directed,23292>6538,,,1,1
20221,6538,Directed,20221>6538,,,1,1
766,6538,Directed,766>6538,,,1,1
10681,6538,Directed,10681>6538,,,1,1
18694,6538,Directed,18694>6538,,,1,1
6407,6538,Directed,6407>6538,,,1,15
7944,6538,Directed,7944>6538,,,1,1
8460,6538,Directed,8460>6538,,,1,1
813,6538,Directed,813>6538,,,1,1
18706,6538,Directed,18706>6538,,,1,1
792,6538,Directed,792>6538,,,1,1
11036,6538,Directed,11036>6538,,,1,1
798,6538,Directed,798>6538,,,1,1
7968,6538,Directed,7968>6538,,,1,1
801,6538,Directed,801>6538,,,1,1
25895,6538,Directed,25895>6538,,,1,1
11051,6538,Directed,11051>6538,,,1,1
3884,6538,Directed,3884>6538,,,1,1
18733,6538,Directed,18733>6538,,,1,1
10542,6538,Directed,10542>6538,,,1,1
823,6538,Directed,823>6538,,,1,1
5945,6538,Directed,5945>6538,,,1,1
10560,6538,Directed,10560>6538,,,1,1
19270,6538,Directed,19270>6538,,,1,1
19279,6538,Directed,19279>6538,,,1,1
3925,6538,Directed,3925>6538,,,1,1
10586,6538,Directed,10586>6538,,,1,1
20026,6538,Directed,20026>6538,,,1,1
23390,6538,Directed,23390>6538,,,1,1
10594,6538,Directed,10594>6538,,,1,1
3939,6538,Directed,3939>6538,,,1,1
13165,6538,Directed,13165>6538,,,1,1
7741,6538,Directed,7741>6538,,,1,1
6520,6538,Directed,6520>6538,,,1,1
20288,6538,Directed,20288>6538,,,1,1
10630,6538,Directed,10630>6538,,,1,1
6498,6538,Directed,6498>6538,,,1,1
19339,6538,Directed,19339>6538,,,1,1
8078,6538,Directed,8078>6538,,,1,1
3472,6538,Directed,3472>6538,,,1,1
26004,6538,Directed,26004>6538,,,1,1
15771,6538,Directed,15771>6538,,,1,1
5536,6538,Directed,5536>6538,,,1,1
3995,6538,Directed,3995>6538,,,1,1
8616,6538,Directed,8616>6538,,,1,1
25521,6538,Directed,25521>6538,,,1,1
4020,6538,Directed,4020>6538,,,1,1
6073,6538,Directed,6073>6538,,,1,1
4035,6538,Directed,4035>6538,,,1,1
10828,6538,Directed,10828>6538,,,1,1
8652,6538,Directed,8652>6538,,,1,1
6051,6538,Directed,6051>6538,,,1,1
12279,6538,Directed,12279>6538,,,1,1
6142,6538,Directed,6142>6538,,,1,1
25972,6539,Directed,25972>6539,,,1,1
3341,6539,Directed,3341>6539,,,1,1
23300,6541,Directed,23300>6541,,,1,1
16019,6541,Directed,16019>6541,,,1,1
793,6541,Directed,793>6541,,,1,1
18204,6541,Directed,18204>6541,,,1,1
12317,6541,Directed,12317>6541,,,1,1
20127,6541,Directed,20127>6541,,,1,1
5796,6541,Directed,5796>6541,,,1,1
13224,6541,Directed,13224>6541,,,1,1
15018,6541,Directed,15018>6541,,,1,1
5931,6541,Directed,5931>6541,,,1,3
15790,6541,Directed,15790>6541,,,1,1
13105,6541,Directed,13105>6541,,,1,1
20662,6541,Directed,20662>6541,,,1,1
25529,6541,Directed,25529>6541,,,1,1
18621,6541,Directed,18621>6541,,,1,1
11070,6541,Directed,11070>6541,,,1,1
11981,6541,Directed,11981>6541,,,1,1
3415,6541,Directed,3415>6541,,,1,1
